Year,Sex,Age Group,Aboriginal status,Region,Population
2013,Female,20-,Non-Aboriginal,Greater Darwin,4478
2013,Female,25-,Non-Aboriginal,Greater Darwin,6048
2013,Female,30-,Non-Aboriginal,Greater Darwin,5571
2013,Female,35-,Non-Aboriginal,Greater Darwin,4798
2013,Female,40-,Non-Aboriginal,Greater Darwin,4603
2013,Female,45-,Non-Aboriginal,Greater Darwin,4199
2013,Female,50-,Non-Aboriginal,Greater Darwin,4058
2013,Female,55-,Non-Aboriginal,Greater Darwin,3427
2013,Female,60-,Non-Aboriginal,Greater Darwin,2656
2013,Female,65-,Non-Aboriginal,Greater Darwin,1809
2013,Female,70-,Non-Aboriginal,Greater Darwin,1015
2013,Female,75-,Non-Aboriginal,Greater Darwin,574
2013,Female,80-,Non-Aboriginal,Greater Darwin,348
2013,Female,85+,Non-Aboriginal,Greater Darwin,265
2014,Male,0-,Aboriginal,Greater Darwin,829
2014,Male,5-,Aboriginal,Greater Darwin,830
2014,Male,10-,Aboriginal,Greater Darwin,826
2014,Male,15-,Aboriginal,Greater Darwin,799
2014,Male,20-,Aboriginal,Greater Darwin,730
2014,Male,25-,Aboriginal,Greater Darwin,748
2014,Male,30-,Aboriginal,Greater Darwin,644
2014,Male,35-,Aboriginal,Greater Darwin,602
2014,Male,40-,Aboriginal,Greater Darwin,535
2014,Male,45-,Aboriginal,Greater Darwin,408
2014,Male,50-,Aboriginal,Greater Darwin,368
2014,Male,55-,Aboriginal,Greater Darwin,225
2014,Male,60-,Aboriginal,Greater Darwin,145
2014,Male,65-,Aboriginal,Greater Darwin,97
2014,Male,70-,Aboriginal,Greater Darwin,52
2014,Male,75-,Aboriginal,Greater Darwin,33
2014,Male,80-,Aboriginal,Greater Darwin,12
2014,Male,85+,Aboriginal,Greater Darwin,0
2014,Female,0-,Aboriginal,Greater Darwin,812
2014,Female,5-,Aboriginal,Greater Darwin,746
2014,Female,10-,Aboriginal,Greater Darwin,755
2014,Female,15-,Aboriginal,Greater Darwin,638
2014,Female,20-,Aboriginal,Greater Darwin,627
2014,Female,25-,Aboriginal,Greater Darwin,569
2014,Female,30-,Aboriginal,Greater Darwin,524
2014,Female,35-,Aboriginal,Greater Darwin,502
2014,Female,40-,Aboriginal,Greater Darwin,504
2014,Female,45-,Aboriginal,Greater Darwin,386
2014,Female,50-,Aboriginal,Greater Darwin,345
2014,Female,55-,Aboriginal,Greater Darwin,273
2014,Female,60-,Aboriginal,Greater Darwin,212
2014,Female,65-,Aboriginal,Greater Darwin,127
2014,Female,70-,Aboriginal,Greater Darwin,80
2014,Female,75-,Aboriginal,Greater Darwin,51
2014,Female,80-,Aboriginal,Greater Darwin,31
2014,Female,85+,Aboriginal,Greater Darwin,11
2014,Male,0-,Non-Aboriginal,Greater Darwin,4402
2014,Male,5-,Non-Aboriginal,Greater Darwin,3876
2014,Male,10-,Non-Aboriginal,Greater Darwin,3411
2014,Male,15-,Non-Aboriginal,Greater Darwin,3480
2014,Male,20-,Non-Aboriginal,Greater Darwin,5431
2014,Male,25-,Non-Aboriginal,Greater Darwin,7197
2014,Male,30-,Non-Aboriginal,Greater Darwin,6429
2014,Male,35-,Non-Aboriginal,Greater Darwin,5317
2014,Male,40-,Non-Aboriginal,Greater Darwin,5357
2014,Male,45-,Non-Aboriginal,Greater Darwin,4656
2014,Male,50-,Non-Aboriginal,Greater Darwin,4578
2014,Male,55-,Non-Aboriginal,Greater Darwin,3815
2014,Male,60-,Non-Aboriginal,Greater Darwin,3300
2014,Male,65-,Non-Aboriginal,Greater Darwin,2479
2014,Male,70-,Non-Aboriginal,Greater Darwin,1425
2014,Male,75-,Non-Aboriginal,Greater Darwin,708
2014,Male,80-,Non-Aboriginal,Greater Darwin,386
2014,Male,85+,Non-Aboriginal,Greater Darwin,216
2014,Female,0-,Non-Aboriginal,Greater Darwin,4290
2014,Female,5-,Non-Aboriginal,Greater Darwin,3850
2014,Female,10-,Non-Aboriginal,Greater Darwin,3396
2014,Female,15-,Non-Aboriginal,Greater Darwin,3188
2014,Female,20-,Non-Aboriginal,Greater Darwin,4542
2014,Female,25-,Non-Aboriginal,Greater Darwin,6170
2014,Female,30-,Non-Aboriginal,Greater Darwin,5821
2014,Female,35-,Non-Aboriginal,Greater Darwin,4870
2014,Female,40-,Non-Aboriginal,Greater Darwin,4592
2014,Female,45-,Non-Aboriginal,Greater Darwin,4320
2014,Female,50-,Non-Aboriginal,Greater Darwin,4090
2014,Female,55-,Non-Aboriginal,Greater Darwin,3433
2014,Female,60-,Non-Aboriginal,Greater Darwin,2786
2014,Female,65-,Non-Aboriginal,Greater Darwin,1873
2014,Female,70-,Non-Aboriginal,Greater Darwin,1141
2014,Female,75-,Non-Aboriginal,Greater Darwin,609
2014,Female,80-,Non-Aboriginal,Greater Darwin,349
2014,Female,85+,Non-Aboriginal,Greater Darwin,310
2015,Male,0-,Aboriginal,Greater Darwin,859
2015,Male,5-,Aboriginal,Greater Darwin,866
2015,Male,10-,Aboriginal,Greater Darwin,839
2015,Male,15-,Aboriginal,Greater Darwin,779
2015,Male,20-,Aboriginal,Greater Darwin,740
2015,Male,25-,Aboriginal,Greater Darwin,768
2015,Male,30-,Aboriginal,Greater Darwin,678
2015,Male,35-,Aboriginal,Greater Darwin,629
2015,Male,40-,Aboriginal,Greater Darwin,541
2015,Male,45-,Aboriginal,Greater Darwin,429
2015,Male,50-,Aboriginal,Greater Darwin,377
2015,Male,55-,Aboriginal,Greater Darwin,236
2015,Male,60-,Aboriginal,Greater Darwin,149
2015,Male,65-,Aboriginal,Greater Darwin,102
2015,Male,70-,Aboriginal,Greater Darwin,56
2015,Male,75-,Aboriginal,Greater Darwin,37
2015,Male,80-,Aboriginal,Greater Darwin,12
2015,Male,85+,Aboriginal,Greater Darwin,0
2015,Female,0-,Aboriginal,Greater Darwin,832
2015,Female,5-,Aboriginal,Greater Darwin,765
2015,Female,10-,Aboriginal,Greater Darwin,750
2015,Female,15-,Aboriginal,Greater Darwin,629
2015,Female,20-,Aboriginal,Greater Darwin,613
2015,Female,25-,Aboriginal,Greater Darwin,589
2015,Female,30-,Aboriginal,Greater Darwin,548
2015,Female,35-,Aboriginal,Greater Darwin,519
2015,Female,40-,Aboriginal,Greater Darwin,509
2015,Female,45-,Aboriginal,Greater Darwin,394
2015,Female,50-,Aboriginal,Greater Darwin,344
2015,Female,55-,Aboriginal,Greater Darwin,280
2015,Female,60-,Aboriginal,Greater Darwin,217
2015,Female,65-,Aboriginal,Greater Darwin,134
2015,Female,70-,Aboriginal,Greater Darwin,85
2015,Female,75-,Aboriginal,Greater Darwin,56
2015,Female,80-,Aboriginal,Greater Darwin,34
2015,Female,85+,Aboriginal,Greater Darwin,12
2015,Male,0-,Non-Aboriginal,Greater Darwin,4560
2015,Male,5-,Non-Aboriginal,Greater Darwin,4046
2015,Male,10-,Non-Aboriginal,Greater Darwin,3466
2015,Male,15-,Non-Aboriginal,Greater Darwin,3394
2015,Male,20-,Non-Aboriginal,Greater Darwin,5507
2015,Male,25-,Non-Aboriginal,Greater Darwin,7389
2015,Male,30-,Non-Aboriginal,Greater Darwin,6777
2015,Male,35-,Non-Aboriginal,Greater Darwin,5556
2015,Male,40-,Non-Aboriginal,Greater Darwin,5408
2015,Male,45-,Non-Aboriginal,Greater Darwin,4896
2015,Male,50-,Non-Aboriginal,Greater Darwin,4697
2015,Male,55-,Non-Aboriginal,Greater Darwin,4000
2015,Male,60-,Non-Aboriginal,Greater Darwin,3395
2015,Male,65-,Non-Aboriginal,Greater Darwin,2610
2015,Male,70-,Non-Aboriginal,Greater Darwin,1526
2015,Male,75-,Non-Aboriginal,Greater Darwin,781
2015,Male,80-,Non-Aboriginal,Greater Darwin,386
2015,Male,85+,Non-Aboriginal,Greater Darwin,243
2015,Female,0-,Non-Aboriginal,Greater Darwin,4396
2015,Female,5-,Non-Aboriginal,Greater Darwin,3947
2015,Female,10-,Non-Aboriginal,Greater Darwin,3373
2015,Female,15-,Non-Aboriginal,Greater Darwin,3143
2015,Female,20-,Non-Aboriginal,Greater Darwin,4434
2015,Female,25-,Non-Aboriginal,Greater Darwin,6388
2015,Female,30-,Non-Aboriginal,Greater Darwin,6099
2015,Female,35-,Non-Aboriginal,Greater Darwin,5030
2015,Female,40-,Non-Aboriginal,Greater Darwin,4634
2015,Female,45-,Non-Aboriginal,Greater Darwin,4416
2015,Female,50-,Non-Aboriginal,Greater Darwin,4082
2015,Female,55-,Non-Aboriginal,Greater Darwin,3522
2015,Female,60-,Non-Aboriginal,Greater Darwin,2856
2015,Female,65-,Non-Aboriginal,Greater Darwin,1978
2015,Female,70-,Non-Aboriginal,Greater Darwin,1218
2015,Female,75-,Non-Aboriginal,Greater Darwin,660
2015,Female,80-,Non-Aboriginal,Greater Darwin,380
2015,Female,85+,Non-Aboriginal,Greater Darwin,314
2016,Male,0-,Aboriginal,Greater Darwin,896
2016,Male,5-,Aboriginal,Greater Darwin,947
2016,Male,10-,Aboriginal,Greater Darwin,935
2016,Male,15-,Aboriginal,Greater Darwin,808
2016,Male,20-,Aboriginal,Greater Darwin,870
2016,Male,25-,Aboriginal,Greater Darwin,863
2016,Male,30-,Aboriginal,Greater Darwin,770
2016,Male,35-,Aboriginal,Greater Darwin,659
2016,Male,40-,Aboriginal,Greater Darwin,625
2016,Male,45-,Aboriginal,Greater Darwin,532
2016,Male,50-,Aboriginal,Greater Darwin,429
2016,Male,55-,Aboriginal,Greater Darwin,344
2016,Male,60-,Aboriginal,Greater Darwin,273
2016,Male,65-,Aboriginal,Greater Darwin,158
2016,Male,70-,Aboriginal,Greater Darwin,72
2016,Male,75-,Aboriginal,Greater Darwin,38
2016,Male,80-,Aboriginal,Greater Darwin,6
2016,Male,85+,Aboriginal,Greater Darwin,11
2016,Female,0-,Aboriginal,Greater Darwin,829
2016,Female,5-,Aboriginal,Greater Darwin,865
2016,Female,10-,Aboriginal,Greater Darwin,872
2016,Female,15-,Aboriginal,Greater Darwin,722
2016,Female,20-,Aboriginal,Greater Darwin,644
2016,Female,25-,Aboriginal,Greater Darwin,670
2016,Female,30-,Aboriginal,Greater Darwin,561
2016,Female,35-,Aboriginal,Greater Darwin,530
2016,Female,40-,Aboriginal,Greater Darwin,563
2016,Female,45-,Aboriginal,Greater Darwin,526
2016,Female,50-,Aboriginal,Greater Darwin,443
2016,Female,55-,Aboriginal,Greater Darwin,347
2016,Female,60-,Aboriginal,Greater Darwin,289
2016,Female,65-,Aboriginal,Greater Darwin,173
2016,Female,70-,Aboriginal,Greater Darwin,78
2016,Female,75-,Aboriginal,Greater Darwin,58
2016,Female,80-,Aboriginal,Greater Darwin,27
2016,Female,85+,Aboriginal,Greater Darwin,24
2016,Male,0-,Non-Aboriginal,Greater Darwin,4637
2016,Male,5-,Non-Aboriginal,Greater Darwin,4126
2016,Male,10-,Non-Aboriginal,Greater Darwin,3389
2016,Male,15-,Non-Aboriginal,Greater Darwin,3394
2016,Male,20-,Non-Aboriginal,Greater Darwin,4984
2016,Male,25-,Non-Aboriginal,Greater Darwin,7153
2016,Male,30-,Non-Aboriginal,Greater Darwin,6868
2016,Male,35-,Non-Aboriginal,Greater Darwin,5774
2016,Male,40-,Non-Aboriginal,Greater Darwin,5238
2016,Male,45-,Non-Aboriginal,Greater Darwin,5087
2016,Male,50-,Non-Aboriginal,Greater Darwin,4641
2016,Male,55-,Non-Aboriginal,Greater Darwin,4028
2016,Male,60-,Non-Aboriginal,Greater Darwin,3366
2016,Male,65-,Non-Aboriginal,Greater Darwin,2620
2016,Male,70-,Non-Aboriginal,Greater Darwin,1561
2016,Male,75-,Non-Aboriginal,Greater Darwin,887
2016,Male,80-,Non-Aboriginal,Greater Darwin,398
2016,Male,85+,Non-Aboriginal,Greater Darwin,272
2016,Female,0-,Non-Aboriginal,Greater Darwin,4630
2016,Female,5-,Non-Aboriginal,Greater Darwin,3926
2016,Female,10-,Non-Aboriginal,Greater Darwin,3308
2016,Female,15-,Non-Aboriginal,Greater Darwin,3010
2016,Female,20-,Non-Aboriginal,Greater Darwin,4166
2016,Female,25-,Non-Aboriginal,Greater Darwin,6479
2016,Female,30-,Non-Aboriginal,Greater Darwin,6406
2016,Female,35-,Non-Aboriginal,Greater Darwin,5181
2016,Female,40-,Non-Aboriginal,Greater Darwin,4574
2016,Female,45-,Non-Aboriginal,Greater Darwin,4387
2016,Female,50-,Non-Aboriginal,Greater Darwin,3975
2016,Female,55-,Non-Aboriginal,Greater Darwin,3615
2016,Female,60-,Non-Aboriginal,Greater Darwin,2755
2016,Female,65-,Non-Aboriginal,Greater Darwin,2065
2016,Female,70-,Non-Aboriginal,Greater Darwin,1253
2016,Female,75-,Non-Aboriginal,Greater Darwin,763
2016,Female,80-,Non-Aboriginal,Greater Darwin,389
2016,Female,85+,Non-Aboriginal,Greater Darwin,340
2017,Male,0-,Aboriginal,Greater Darwin,954
2017,Male,5-,Aboriginal,Greater Darwin,979
2017,Male,10-,Aboriginal,Greater Darwin,972
2017,Male,15-,Aboriginal,Greater Darwin,834
2017,Male,20-,Aboriginal,Greater Darwin,879
2017,Male,25-,Aboriginal,Greater Darwin,897
2017,Male,30-,Aboriginal,Greater Darwin,812
2017,Male,35-,Aboriginal,Greater Darwin,672
2017,Male,40-,Aboriginal,Greater Darwin,615
2017,Male,45-,Aboriginal,Greater Darwin,557
2017,Male,50-,Aboriginal,Greater Darwin,444
2017,Male,55-,Aboriginal,Greater Darwin,361
2017,Male,60-,Aboriginal,Greater Darwin,274
2017,Male,65-,Aboriginal,Greater Darwin,163
2017,Male,70-,Aboriginal,Greater Darwin,78
2017,Male,75-,Aboriginal,Greater Darwin,42
2017,Male,80-,Aboriginal,Greater Darwin,7
2017,Male,85+,Aboriginal,Greater Darwin,11
2017,Female,0-,Aboriginal,Greater Darwin,894
2017,Female,5-,Aboriginal,Greater Darwin,906
2017,Female,10-,Aboriginal,Greater Darwin,910
2017,Female,15-,Aboriginal,Greater Darwin,747
2017,Female,20-,Aboriginal,Greater Darwin,660
2017,Female,25-,Aboriginal,Greater Darwin,715
2017,Female,30-,Aboriginal,Greater Darwin,611
2017,Female,35-,Aboriginal,Greater Darwin,556
2017,Female,40-,Aboriginal,Greater Darwin,552
2017,Female,45-,Aboriginal,Greater Darwin,546
2017,Female,50-,Aboriginal,Greater Darwin,455
2017,Female,55-,Aboriginal,Greater Darwin,373
2017,Female,60-,Aboriginal,Greater Darwin,304
2017,Female,65-,Aboriginal,Greater Darwin,189
2017,Female,70-,Aboriginal,Greater Darwin,93
2017,Female,75-,Aboriginal,Greater Darwin,58
2017,Female,80-,Aboriginal,Greater Darwin,29
2017,Female,85+,Aboriginal,Greater Darwin,24
2017,Male,0-,Non-Aboriginal,Greater Darwin,4645
2017,Male,5-,Non-Aboriginal,Greater Darwin,4230
2017,Male,10-,Non-Aboriginal,Greater Darwin,3552
2017,Male,15-,Non-Aboriginal,Greater Darwin,3423
2017,Male,20-,Non-Aboriginal,Greater Darwin,4799
2017,Male,25-,Non-Aboriginal,Greater Darwin,6882
2017,Male,30-,Non-Aboriginal,Greater Darwin,6973
2017,Male,35-,Non-Aboriginal,Greater Darwin,5833
2017,Male,40-,Non-Aboriginal,Greater Darwin,5168
2017,Male,45-,Non-Aboriginal,Greater Darwin,5029
2017,Male,50-,Non-Aboriginal,Greater Darwin,4603
2017,Male,55-,Non-Aboriginal,Greater Darwin,4155
2017,Male,60-,Non-Aboriginal,Greater Darwin,3361
2017,Male,65-,Non-Aboriginal,Greater Darwin,2653
2017,Male,70-,Non-Aboriginal,Greater Darwin,1664
2017,Male,75-,Non-Aboriginal,Greater Darwin,973
2017,Male,80-,Non-Aboriginal,Greater Darwin,417
2017,Male,85+,Non-Aboriginal,Greater Darwin,297
2017,Female,0-,Non-Aboriginal,Greater Darwin,4595
2017,Female,5-,Non-Aboriginal,Greater Darwin,4012
2017,Female,10-,Non-Aboriginal,Greater Darwin,3394
2017,Female,15-,Non-Aboriginal,Greater Darwin,2965
2017,Female,20-,Non-Aboriginal,Greater Darwin,4065
2017,Female,25-,Non-Aboriginal,Greater Darwin,6498
2017,Female,30-,Non-Aboriginal,Greater Darwin,6588
2017,Female,35-,Non-Aboriginal,Greater Darwin,5418
2017,Female,40-,Non-Aboriginal,Greater Darwin,4526
2017,Female,45-,Non-Aboriginal,Greater Darwin,4451
2017,Female,50-,Non-Aboriginal,Greater Darwin,3915
2017,Female,55-,Non-Aboriginal,Greater Darwin,3587
2017,Female,60-,Non-Aboriginal,Greater Darwin,2850
2017,Female,65-,Non-Aboriginal,Greater Darwin,2114
2017,Female,70-,Non-Aboriginal,Greater Darwin,1332
2017,Female,75-,Non-Aboriginal,Greater Darwin,833
2017,Female,80-,Non-Aboriginal,Greater Darwin,414
2017,Female,85+,Non-Aboriginal,Greater Darwin,365
2018,Male,0-,Aboriginal,Greater Darwin,947
2018,Male,5-,Aboriginal,Greater Darwin,980
2018,Male,10-,Aboriginal,Greater Darwin,999
2018,Male,15-,Aboriginal,Greater Darwin,819
2018,Male,20-,Aboriginal,Greater Darwin,877
2018,Male,25-,Aboriginal,Greater Darwin,850
2018,Male,30-,Aboriginal,Greater Darwin,788
2018,Male,35-,Aboriginal,Greater Darwin,675
2018,Male,40-,Aboriginal,Greater Darwin,600
2018,Male,45-,Aboriginal,Greater Darwin,556
2018,Male,50-,Aboriginal,Greater Darwin,428
2018,Male,55-,Aboriginal,Greater Darwin,363
2018,Male,60-,Aboriginal,Greater Darwin,271
2018,Male,65-,Aboriginal,Greater Darwin,164
2018,Male,70-,Aboriginal,Greater Darwin,85
2018,Male,75-,Aboriginal,Greater Darwin,44
2018,Male,80-,Aboriginal,Greater Darwin,8
2018,Male,85+,Aboriginal,Greater Darwin,12
2018,Female,0-,Aboriginal,Greater Darwin,868
2018,Female,5-,Aboriginal,Greater Darwin,905
2018,Female,10-,Aboriginal,Greater Darwin,941
2018,Female,15-,Aboriginal,Greater Darwin,748
2018,Female,20-,Aboriginal,Greater Darwin,642
2018,Female,25-,Aboriginal,Greater Darwin,696
2018,Female,30-,Aboriginal,Greater Darwin,618
2018,Female,35-,Aboriginal,Greater Darwin,568
2018,Female,40-,Aboriginal,Greater Darwin,556
2018,Female,45-,Aboriginal,Greater Darwin,537
2018,Female,50-,Aboriginal,Greater Darwin,453
2018,Female,55-,Aboriginal,Greater Darwin,382
2018,Female,60-,Aboriginal,Greater Darwin,301
2018,Female,65-,Aboriginal,Greater Darwin,198
2018,Female,70-,Aboriginal,Greater Darwin,101
2018,Female,75-,Aboriginal,Greater Darwin,61
2018,Female,80-,Aboriginal,Greater Darwin,32
2018,Female,85+,Aboriginal,Greater Darwin,25
2018,Male,0-,Non-Aboriginal,Greater Darwin,4609
2018,Male,5-,Non-Aboriginal,Greater Darwin,4234
2018,Male,10-,Non-Aboriginal,Greater Darwin,3653
2018,Male,15-,Non-Aboriginal,Greater Darwin,3361
2018,Male,20-,Non-Aboriginal,Greater Darwin,4785
2018,Male,25-,Non-Aboriginal,Greater Darwin,6514
2018,Male,30-,Non-Aboriginal,Greater Darwin,6767
2018,Male,35-,Non-Aboriginal,Greater Darwin,5853
2018,Male,40-,Non-Aboriginal,Greater Darwin,5037
2018,Male,45-,Non-Aboriginal,Greater Darwin,5015
2018,Male,50-,Non-Aboriginal,Greater Darwin,4441
2018,Male,55-,Non-Aboriginal,Greater Darwin,4183
2018,Male,60-,Non-Aboriginal,Greater Darwin,3317
2018,Male,65-,Non-Aboriginal,Greater Darwin,2669
2018,Male,70-,Non-Aboriginal,Greater Darwin,1811
2018,Male,75-,Non-Aboriginal,Greater Darwin,1012
2018,Male,80-,Non-Aboriginal,Greater Darwin,477
2018,Male,85+,Non-Aboriginal,Greater Darwin,315
2018,Female,0-,Non-Aboriginal,Greater Darwin,4459
2018,Female,5-,Non-Aboriginal,Greater Darwin,4008
2018,Female,10-,Non-Aboriginal,Greater Darwin,3511
2018,Female,15-,Non-Aboriginal,Greater Darwin,2968
2018,Female,20-,Non-Aboriginal,Greater Darwin,3952
2018,Female,25-,Non-Aboriginal,Greater Darwin,6326
2018,Female,30-,Non-Aboriginal,Greater Darwin,6668
2018,Female,35-,Non-Aboriginal,Greater Darwin,5533
2018,Female,40-,Non-Aboriginal,Greater Darwin,4560
2018,Female,45-,Non-Aboriginal,Greater Darwin,4381
2018,Female,50-,Non-Aboriginal,Greater Darwin,3892
2018,Female,55-,Non-Aboriginal,Greater Darwin,3682
2018,Female,60-,Non-Aboriginal,Greater Darwin,2818
2018,Female,65-,Non-Aboriginal,Greater Darwin,2208
2018,Female,70-,Non-Aboriginal,Greater Darwin,1456
2018,Female,75-,Non-Aboriginal,Greater Darwin,873
2018,Female,80-,Non-Aboriginal,Greater Darwin,457
2018,Female,85+,Non-Aboriginal,Greater Darwin,370
2019,Male,0-,Aboriginal,Greater Darwin,928
2019,Male,5-,Aboriginal,Greater Darwin,976
2019,Male,10-,Aboriginal,Greater Darwin,1017
2019,Male,15-,Aboriginal,Greater Darwin,809
2019,Male,20-,Aboriginal,Greater Darwin,868
2019,Male,25-,Aboriginal,Greater Darwin,820
2019,Male,30-,Aboriginal,Greater Darwin,766
2019,Male,35-,Aboriginal,Greater Darwin,666
2019,Male,40-,Aboriginal,Greater Darwin,581
2019,Male,45-,Aboriginal,Greater Darwin,540
2019,Male,50-,Aboriginal,Greater Darwin,421
2019,Male,55-,Aboriginal,Greater Darwin,359
2019,Male,60-,Aboriginal,Greater Darwin,268
2019,Male,65-,Aboriginal,Greater Darwin,163
2019,Male,70-,Aboriginal,Greater Darwin,90
2019,Male,75-,Aboriginal,Greater Darwin,48
2019,Male,80-,Aboriginal,Greater Darwin,8
2019,Male,85+,Aboriginal,Greater Darwin,12
2019,Female,0-,Aboriginal,Greater Darwin,842
2019,Female,5-,Aboriginal,Greater Darwin,904
2019,Female,10-,Aboriginal,Greater Darwin,947
2019,Female,15-,Aboriginal,Greater Darwin,742
2019,Female,20-,Aboriginal,Greater Darwin,624
2019,Female,25-,Aboriginal,Greater Darwin,690
2019,Female,30-,Aboriginal,Greater Darwin,610
2019,Female,35-,Aboriginal,Greater Darwin,570
2019,Female,40-,Aboriginal,Greater Darwin,561
2019,Female,45-,Aboriginal,Greater Darwin,535
2019,Female,50-,Aboriginal,Greater Darwin,452
2019,Female,55-,Aboriginal,Greater Darwin,378
2019,Female,60-,Aboriginal,Greater Darwin,308
2019,Female,65-,Aboriginal,Greater Darwin,207
2019,Female,70-,Aboriginal,Greater Darwin,107
2019,Female,75-,Aboriginal,Greater Darwin,66
2019,Female,80-,Aboriginal,Greater Darwin,33
2019,Female,85+,Aboriginal,Greater Darwin,26
2019,Male,0-,Non-Aboriginal,Greater Darwin,4521
2019,Male,5-,Non-Aboriginal,Greater Darwin,4217
2019,Male,10-,Non-Aboriginal,Greater Darwin,3717
2019,Male,15-,Non-Aboriginal,Greater Darwin,3321
2019,Male,20-,Non-Aboriginal,Greater Darwin,4733
2019,Male,25-,Non-Aboriginal,Greater Darwin,6289
2019,Male,30-,Non-Aboriginal,Greater Darwin,6580
2019,Male,35-,Non-Aboriginal,Greater Darwin,5774
2019,Male,40-,Non-Aboriginal,Greater Darwin,4877
2019,Male,45-,Non-Aboriginal,Greater Darwin,4876
2019,Male,50-,Non-Aboriginal,Greater Darwin,4371
2019,Male,55-,Non-Aboriginal,Greater Darwin,4140
2019,Male,60-,Non-Aboriginal,Greater Darwin,3287
2019,Male,65-,Non-Aboriginal,Greater Darwin,2653
2019,Male,70-,Non-Aboriginal,Greater Darwin,1933
2019,Male,75-,Non-Aboriginal,Greater Darwin,1103
2019,Male,80-,Non-Aboriginal,Greater Darwin,487
2019,Male,85+,Non-Aboriginal,Greater Darwin,321
2019,Female,0-,Non-Aboriginal,Greater Darwin,4329
2019,Female,5-,Non-Aboriginal,Greater Darwin,4002
2019,Female,10-,Non-Aboriginal,Greater Darwin,3533
2019,Female,15-,Non-Aboriginal,Greater Darwin,2946
2019,Female,20-,Non-Aboriginal,Greater Darwin,3844
2019,Female,25-,Non-Aboriginal,Greater Darwin,6270
2019,Female,30-,Non-Aboriginal,Greater Darwin,6575
2019,Female,35-,Non-Aboriginal,Greater Darwin,5560
2019,Female,40-,Non-Aboriginal,Greater Darwin,4600
2019,Female,45-,Non-Aboriginal,Greater Darwin,4368
2019,Female,50-,Non-Aboriginal,Greater Darwin,3885
2019,Female,55-,Non-Aboriginal,Greater Darwin,3639
2019,Female,60-,Non-Aboriginal,Greater Darwin,2879
2019,Female,65-,Non-Aboriginal,Greater Darwin,2314
2019,Female,70-,Non-Aboriginal,Greater Darwin,1547
2019,Female,75-,Non-Aboriginal,Greater Darwin,946
2019,Female,80-,Non-Aboriginal,Greater Darwin,483
2019,Female,85+,Non-Aboriginal,Greater Darwin,389
2020,Male,0-,Aboriginal,Greater Darwin,910
2020,Male,5-,Aboriginal,Greater Darwin,973
2020,Male,10-,Aboriginal,Greater Darwin,1055
2020,Male,15-,Aboriginal,Greater Darwin,808
2020,Male,20-,Aboriginal,Greater Darwin,838
2020,Male,25-,Aboriginal,Greater Darwin,799
2020,Male,30-,Aboriginal,Greater Darwin,765
2020,Male,35-,Aboriginal,Greater Darwin,657
2020,Male,40-,Aboriginal,Greater Darwin,569
2020,Male,45-,Aboriginal,Greater Darwin,525
2020,Male,50-,Aboriginal,Greater Darwin,423
2020,Male,55-,Aboriginal,Greater Darwin,357
2020,Male,60-,Aboriginal,Greater Darwin,276
2020,Male,65-,Aboriginal,Greater Darwin,166
2020,Male,70-,Aboriginal,Greater Darwin,96
2020,Male,75-,Aboriginal,Greater Darwin,51
2020,Male,80-,Aboriginal,Greater Darwin,10
2020,Male,85+,Aboriginal,Greater Darwin,13
2020,Female,0-,Aboriginal,Greater Darwin,823
2020,Female,5-,Aboriginal,Greater Darwin,913
2020,Female,10-,Aboriginal,Greater Darwin,954
2020,Female,15-,Aboriginal,Greater Darwin,759
2020,Female,20-,Aboriginal,Greater Darwin,612
2020,Female,25-,Aboriginal,Greater Darwin,681
2020,Female,30-,Aboriginal,Greater Darwin,601
2020,Female,35-,Aboriginal,Greater Darwin,580
2020,Female,40-,Aboriginal,Greater Darwin,579
2020,Female,45-,Aboriginal,Greater Darwin,524
2020,Female,50-,Aboriginal,Greater Darwin,463
2020,Female,55-,Aboriginal,Greater Darwin,381
2020,Female,60-,Aboriginal,Greater Darwin,320
2020,Female,65-,Aboriginal,Greater Darwin,216
2020,Female,70-,Aboriginal,Greater Darwin,120
2020,Female,75-,Aboriginal,Greater Darwin,69
2020,Female,80-,Aboriginal,Greater Darwin,36
2020,Female,85+,Aboriginal,Greater Darwin,28
2020,Male,0-,Non-Aboriginal,Greater Darwin,4429
2020,Male,5-,Non-Aboriginal,Greater Darwin,4207
2020,Male,10-,Non-Aboriginal,Greater Darwin,3857
2020,Male,15-,Non-Aboriginal,Greater Darwin,3315
2020,Male,20-,Non-Aboriginal,Greater Darwin,4573
2020,Male,25-,Non-Aboriginal,Greater Darwin,6129
2020,Male,30-,Non-Aboriginal,Greater Darwin,6565
2020,Male,35-,Non-Aboriginal,Greater Darwin,5699
2020,Male,40-,Non-Aboriginal,Greater Darwin,4781
2020,Male,45-,Non-Aboriginal,Greater Darwin,4736
2020,Male,50-,Non-Aboriginal,Greater Darwin,4393
2020,Male,55-,Non-Aboriginal,Greater Darwin,4114
2020,Male,60-,Non-Aboriginal,Greater Darwin,3385
2020,Male,65-,Non-Aboriginal,Greater Darwin,2712
2020,Male,70-,Non-Aboriginal,Greater Darwin,2060
2020,Male,75-,Non-Aboriginal,Greater Darwin,1177
2020,Male,80-,Non-Aboriginal,Greater Darwin,569
2020,Male,85+,Non-Aboriginal,Greater Darwin,326
